BEN_REG,sexe,age,GEN_NUM,total_boites,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,19,32,35,42,90,98,99
76,1,60,815,43378,37304.0,0.0,960.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,369.0,3817.0,36.0,755.0
76,2,20,814,15362,12805.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,93.0,1638.0,0.0,429.0
76,2,20,815,5766,4843.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,233.0
76,2,60,814,87796,77495.0,0.0,1292.0,35.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,18.0,0.0,62.0,77.0,0.0,0.0,225.0,582.0,6866.0,246.0,850.0
76,2,60,815,46822,41693.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,84.0,151.0,3593.0,81.0,620.0
76,2,99,814,102,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
76,2,99,815,59,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1,20,814,29021,23628.0,0.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,261.0,3909.0,0.0,353.0
84,1,20,815,16461,12763.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,113.0,2772.0,0.0,407.0
84,1,60,814,93788,80025.0,0.0,2530.0,82.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,18.0,0.0,49.0,45.0,0.0,0.0,124.0,540.0,9397.0,14.0,932.0
84,1,60,815,66318,55827.0,0.0,1820.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,71.0,542.0,7181.0,0.0,808.0
84,2,20,814,24601,20782.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,15.0,130.0,2724.0,0.0,439.0
84,2,20,815,10088,8130.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,0.0,219.0
84,2,60,814,125731,110384.0,0.0,2713.0,51.0,0.0,19.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,34.0,0.0,0.0,90.0,621.0,10694.0,70.0,897.0
84,2,60,815,71577,62573.0,0.0,1200.0,38.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,0.0,0.0,74.0,286.0,6684.0,0.0,644.0
93,1,20,814,18583,14003.0,0.0,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,85.0,183.0,2348.0,0.0,570.0
93,1,20,815,10230,7650.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,149.0,58.0,1309.0,0.0,357.0
93,1,60,814,75119,59725.0,0.0,5514.0,87.0,0.0,61.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,56.0,104.0,0.0,0.0,568.0,629.0,7126.0,0.0,1173.0
93,1,60,815,48063,38543.0,0.0,3240.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,38.0,0.0,41.0,0.0,0.0,0.0,402.0,474.0,4439.0,0.0,816.0
93,1,99,814,61,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
93,1,99,815,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
93,2,20,814,16757,13370.0,0.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,136.0,1814.0,0.0,381.0
93,2,20,815,6957,5412.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,810.0,0.0,393.0
93,2,60,814,96857,81454.0,0.0,5210.0,50.0,0.0,60.0,40.0,0.0,98.0,0.0,0.0,0.0,20.0,137.0,89.0,0.0,0.0,312.0,619.0,7591.0,20.0,1157.0
93,2,60,815,51597,44114.0,0.0,2359.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.0,0.0,0.0,206.0,197.0,3814.0,0.0,789.0
93,2,99,814,73,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2,99,815,37,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1,0,814,146,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
99,1,0,815,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
99,1,20,814,306,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
99,1,20,815,308,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
99,1,60,814,789,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,290.0
99,1,60,815,524,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,99.0
99,1,99,814,154,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
99,1,99,815,81,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2,0,814,104,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
99,2,20,814,238,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2,20,815,352,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
99,2,60,814,569,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,131.0
99,2,60,815,328,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
99,2,99,814,105,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
99,2,99,815,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,9,0,814,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
99,9,0,815,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
99,9,20,814,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
99,9,20,815,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
99,9,99,814,171,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
99,9,99,815,187,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
